CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
10852,485,Spain,Male,66,4,77832.92,2,1,1,28829.22,0
10853,845,France,Female,30,1,97562.7,1,1,1,48015.54,0
10854,714,Germany,Female,53,7,197973.5,2,1,0,95338.02,0
10855,670,Germany,Male,52,6,0.0,1,1,0,52200.04,1
10856,691,France,Male,61,5,83571.24,1,1,0,144268.13,1
10857,849,Spain,Male,71,4,0.0,2,1,0,69722.52,0
10858,494,France,Female,72,4,153022.3,2,1,1,76726.1,1
10859,676,France,Female,25,8,152802.53,3,0,1,109716.28,0
10860,566,France,Male,19,0,0.0,3,1,1,85773.71,0
10861,650,Germany,Female,23,8,16278.06,1,0,1,66589.71,0
10862,481,Spain,Female,48,5,2286.54,3,0,1,25346.11,1
10863,641,France,Male,71,3,85490.11,1,1,0,95520.15,1
10864,419,Germany,Female,27,9,82067.52,1,1,1,132123.3,0
10865,601,Spain,Female,61,6,197677.98,2,1,0,107577.93,1
10866,764,Germany,Male,38,8,0.0,1,1,1,66501.83,0
10867,624,Spain,Female,59,4,0.0,2,0,1,32243.02,0
10868,794,Spain,Male,27,4,178245.89,1,1,1,125205.66,0
10869,713,France,Male,40,7,98213.59,3,0,0,142136.03,1
10870,531,France,Male,20,6,0.0,1,1,1,67416.85,0
10871,516,Germany,Male,49,7,19133.74,1,1,1,113366.7,0
10872,440,France,Male,37,10,0.0,3,0,1,70453.06,0
10873,551,Germany,Male,27,9,0.0,1,1,1,82806.04,0
10874,695,Spain,Female,46,1,0.0,2,1,0,127924.31,0
10875,368,France,Male,58,8,68900.37,2,1,0,26262.29,1
10876,388,France,Female,69,2,125133.44,2,1,1,86595.27,1
10877,475,France,Male,68,5,182082.22,2,0,1,43973.74,1
10878,800,Germany,Female,63,5,54798.12,1,0,1,60873.8,1
10879,522,France,Female,51,1,101023.34,2,0,0,101997.89,0
10880,490,France,Male,54,6,191738.13,1,0,0,18675.84,1
10881,591,France,Female,37,8,34479.23,1,1,0,95166.39,0
10882,569,France,Male,25,9,143932.79,1,1,1,53264.7,0
10883,475,France,Female,24,10,122896.2,2,1,0,105380.39,0
10884,407,France,Male,23,0,0.0,2,1,0,34113.48,0
10885,497,Germany,Female,28,7,70243.93,3,1,1,114334.57,0
10886,825,France,Female,61,1,62775.87,2,1,1,102161.36,0
10887,805,France,Male,35,0,136841.93,2,1,0,146117.65,0
10888,666,France,Male,68,7,43108.66,3,1,1,138016.77,1
10889,732,France,Female,59,1,0.0,1,1,1,53245.89,0
10890,710,Germany,Male,74,5,0.0,2,0,0,18687.74,1
10891,772,Spain,Male,46,5,1660.97,2,1,1,103474.76,0
10892,350,France,Male,42,4,194011.47,1,0,1,96389.8,0
10893,736,Spain,Male,38,7,86340.6,2,1,0,18702.88,0
10894,810,France,Female,63,2,0.0,1,1,0,31561.47,0
10895,697,France,Male,20,9,0.0,2,0,0,93934.73,0
10896,539,Germany,Male,35,3,117473.36,2,1,1,138096.68,0
10897,540,Germany,Female,41,6,40194.81,3,1,0,137377.54,1
10898,718,Germany,Female,64,6,0.0,2,1,0,35450.48,1
10899,758,France,Male,55,7,0.0,2,1,1,66917.48,0
10900,661,Spain,Male,27,1,22521.43,2,0,0,20832.39,0
10901,766,France,Female,44,10,182412.89,1,1,1,78351.7,0
10902,771,France,Female,29,1,0.0,1,1,0,116666.27,0
10903,466,Germany,Male,24,3,122595.47,3,0,1,121646.32,1
10904,483,France,Male,34,9,197126.72,3,1,0,82363.58,1
10905,407,Germany,Male,18,8,176479.31,2,1,0,27942.41,0
10906,393,Spain,Male,67,9,0.0,1,0,0,66484.14,1
10907,522,France,Male,43,8,68519.75,2,1,1,140833.76,0
10908,509,Spain,Female,32,3,21115.13,3,0,0,45997.7,0
10909,522,Spain,Male,68,8,37669.37,1,1,1,58166.85,0
10910,666,France,Female,50,2,100098.98,2,1,1,115821.67,0
10911,652,Germany,Male,54,4,158645.94,2,0,1,114033.41,0
10912,498,Spain,Female,64,9,30030.73,2,1,0,138147.31,1
10913,429,France,Female,48,8,0.0,4,0,1,67396.02,1
10914,723,Spain,Male,52,5,64715.52,1,1,1,84470.83,0
10915,562,Germany,Male,18,2,0.0,2,1,0,78097.98,0
10916,552,France,Male,25,9,132383.55,2,1,1,140246.54,0
10917,601,Germany,Female,29,8,93399.88,1,0,1,118859.63,0
10918,578,France,Female,71,5,0.0,2,1,1,127244.64,0
10919,513,Germany,Male,74,3,31183.7,2,1,0,32968.27,1
10920,576,Spain,Male,36,3,157989.65,1,1,1,121899.3,0
10921,496,France,Male,42,7,0.0,1,1,0,73452.13,0
10922,369,France,Female,74,6,0.0,1,0,0,18150.72,1
10923,790,Germany,Male,49,0,131229.94,2,1,0,23111.93,0
10924,751,France,Male,29,5,170985.13,3,1,0,106517.57,0
10925,396,Spain,Male,30,7,0.0,1,1,1,65221.68,0
10926,582,France,Male,45,2,65438.32,1,1,1,132195.6,0
10927,654,Germany,Female,18,8,0.0,1,1,0,114126.87,0
10928,363,Spain,Male,68,9,0.0,2,0,0,17926.8,1
10929,492,Germany,Female,23,1,162231.25,3,0,0,107729.92,1
10930,764,France,Male,25,5,154727.33,2,0,1,40967.58,0
10931,350,Spain,Male,21,0,29058.34,2,0,1,72048.65,0
10932,722,Spain,Female,22,10,92765.95,2,1,0,99339.25,0
10933,403,France,Female,42,1,0.0,1,1,1,132816.91,0
10934,723,France,Female,39,4,67465.91,2,1,0,76573.21,0
10935,608,France,Male,45,0,126621.36,2,1,1,124146.21,0
10936,493,Spain,Male,56,7,10042.62,2,1,1,120700.36,0
10937,820,Spain,Female,40,0,0.0,2,1,0,70962.7,0
10938,790,France,Male,21,8,0.0,2,1,1,82632.32,0
10939,808,Spain,Male,69,9,0.0,2,1,0,109565.48,0
10940,361,France,Female,21,10,0.0,3,1,0,19205.04,0
10941,679,France,Female,64,2,56310.77,4,0,1,135259.54,1
10942,573,Germany,Female,38,1,168177.8,2,0,1,118925.18,0
10943,621,Germany,Female,54,0,10028.8,1,1,0,48671.14,1
10944,805,Spain,Female,73,8,79321.76,1,1,1,147459.29,0
10945,707,France,Male,58,3,0.0,2,1,1,39217.7,0
10946,809,Germany,Male,19,0,56960.07,1,1,0,138401.7,0
10947,757,France,Female,24,0,182350.87,1,1,0,58803.92,0
10948,505,France,Male,66,6,150185.68,1,1,1,118024.81,1
10949,722,France,Male,33,1,12784.63,2,1,1,76610.84,0
10950,357,Spain,Male,34,6,142937.49,2,1,0,114423.1,0
10951,471,Spain,Male,37,6,0.0,1,0,1,36030.71,0
10952,697,France,Female,40,9,180173.58,1,1,1,51383.37,0
10953,513,Spain,Male,51,8,62589.12,2,0,0,28480.81,0
10954,439,Germany,Male,28,6,114832.4,1,1,1,131794.44,0
10955,485,France,Male,51,0,100151.05,1,1,0,54999.55,0
10956,535,Spain,Female,50,7,97912.18,2,1,1,108754.29,0
10957,665,Germany,Male,43,7,91221.08,2,1,1,125729.86,0
10958,527,France,Female,19,3,41125.9,1,1,1,136691.46,0
10959,377,France,Female,40,7,0.0,2,1,0,29350.11,0
10960,569,Spain,Male,58,3,0.0,1,1,1,135557.02,0
10961,706,Spain,Male,39,7,191703.26,2,1,1,41629.12,0
10962,390,Germany,Male,51,4,0.0,1,1,0,114481.77,1
10963,577,France,Male,32,3,136548.77,1,1,0,113394.62,0
10964,541,Germany,Female,27,5,188143.42,2,0,1,16147.92,0
10965,760,France,Male,32,1,132691.66,2,0,1,44784.23,0
10966,796,France,Female,59,1,174254.58,1,1,0,81407.65,1
10967,494,Spain,Male,46,1,0.0,1,1,0,71704.69,0
10968,550,France,Male,74,8,72023.54,2,1,0,139007.42,1
10969,766,France,Female,40,9,0.0,2,1,0,63565.02,0
10970,561,France,Male,34,2,0.0,1,1,1,141492.8,0
10971,810,France,Male,26,9,0.0,2,1,0,77022.96,0
10972,569,France,Male,67,3,46084.39,1,1,0,145187.64,1
10973,589,Germany,Male,53,9,148747.36,2,1,1,114542.9,0
10974,762,France,Female,26,7,105611.68,1,1,0,126960.17,0
10975,746,Spain,Male,33,3,0.0,1,1,1,29158.38,0
10976,395,Germany,Female,53,10,53759.42,1,0,1,94129.09,0
10977,384,Germany,Female,65,9,199739.7,1,0,1,34264.55,1
10978,602,France,Male,68,9,0.0,1,1,1,55178.84,0
10979,739,Germany,Male,50,6,0.0,1,1,0,99181.33,0
10980,431,Spain,Male,72,4,0.0,1,1,0,113040.47,1
10981,720,Spain,Female,48,8,0.0,1,1,1,20289.81,0
10982,605,Spain,Male,23,3,0.0,2,1,1,86677.4,0
10983,546,Germany,Female,27,2,130985.55,1,1,0,91317.39,0
10984,652,France,Male,33,1,176021.33,2,1,0,25641.78,0
10985,758,Spain,Female,21,0,0.0,1,0,1,82592.88,0
10986,799,Spain,Male,71,10,0.0,1,0,0,111368.71,1
10987,359,Germany,Female,39,5,28556.97,2,1,0,22185.68,1
10988,661,Germany,Male,30,9,20225.04,3,1,0,117636.15,1
10989,635,France,Male,33,1,22442.31,1,1,1,92817.58,0
10990,591,Germany,Male,69,7,0.0,1,1,1,127485.67,0
10991,600,France,Male,46,5,156194.88,2,1,1,44438.45,0
10992,714,France,Female,23,4,0.0,3,1,0,127491.95,0
10993,354,France,Male,43,1,195579.2,4,1,0,27765.73,1
10994,468,France,Male,28,6,86884.03,1,1,0,69517.01,0
10995,638,Spain,Female,41,1,30089.71,1,0,1,41930.45,0
10996,723,France,Male,46,4,0.0,2,1,1,133262.81,0
10997,414,France,Male,20,1,135807.43,2,1,1,110164.18,0
10998,495,Germany,Female,69,10,0.0,2,1,0,18423.84,1
10999,573,Germany,Male,27,9,0.0,2,1,1,16285.65,0
11000,588,Germany,Female,18,10,0.0,2,1,1,54318.65,0
11001,526,Germany,Male,69,10,53468.94,1,1,0,34343.22,1
11002,616,Spain,Male,60,1,129183.31,1,1,0,100091.1,1
11003,690,France,Female,43,6,0.0,2,1,1,104612.59,0
11004,631,France,Female,29,8,9810.71,1,0,1,142163.37,0
11005,412,Spain,Male,31,4,0.0,1,1,0,143525.39,0
11006,566,France,Female,42,6,112456.5,1,1,1,103951.06,0
11007,691,Spain,Male,25,3,50419.73,1,1,1,15766.14,0
11008,664,France,Male,60,1,190977.94,1,1,0,63464.72,1
11009,632,France,Female,21,2,0.0,2,0,0,84274.1,0
11010,526,Spain,Male,45,1,66338.05,1,1,0,82389.27,0
11011,810,Spain,Male,24,4,0.0,2,1,0,96450.98,0
11012,766,Spain,Female,27,5,0.0,1,0,0,144674.45,0
11013,447,Spain,Female,68,6,166569.81,1,0,0,134501.01,1
11014,454,France,Male,74,2,0.0,3,0,1,29702.58,1
11015,448,France,Male,53,3,0.0,2,1,1,50907.35,0
11016,734,Germany,Female,19,7,46393.69,1,0,1,127469.77,0
11017,754,Spain,Female,43,3,24227.71,2,0,0,126281.43,0
11018,845,France,Female,70,6,1217.51,1,0,0,52175.05,1
11019,660,Germany,Male,67,5,0.0,4,1,0,113629.38,1
11020,355,France,Male,31,6,199661.39,1,1,1,105725.05,0
11021,825,France,Male,33,0,138993.05,1,1,0,78925.74,0
11022,814,France,Female,71,2,61678.92,2,1,0,42196.42,1
11023,546,Spain,Female,60,5,0.0,2,0,1,134966.83,0
11024,700,Spain,Female,59,2,156344.45,1,1,1,106509.91,0
11025,482,France,Female,34,6,3083.03,2,1,1,37814.04,0
11026,707,Germany,Male,63,8,0.0,1,0,0,110148.32,1
11027,608,France,Male,39,2,60105.35,3,1,0,115093.55,0
11028,786,France,Male,21,0,0.0,1,0,1,134728.84,0
11029,372,France,Male,36,9,0.0,3,0,1,45083.3,0
11030,834,France,Male,19,5,93715.96,1,1,0,148481.8,0
11031,402,France,Male,56,0,0.0,1,1,0,35708.11,1
11032,514,Spain,Female,26,0,57777.46,4,0,1,96093.0,0
11033,551,Germany,Female,36,7,34443.66,4,1,1,103718.83,1
11034,807,Spain,Male,33,8,152446.16,2,1,1,71558.64,0
11035,432,France,Male,71,1,198021.96,1,1,1,79130.09,1
11036,494,France,Male,42,8,0.0,2,1,1,135272.86,0
11037,434,France,Female,65,4,59187.39,2,1,0,102112.02,1
11038,427,France,Female,35,7,0.0,2,1,0,82095.13,0
11039,806,Germany,Female,40,6,0.0,2,1,1,32327.19,0
11040,715,France,Male,70,6,27339.01,1,0,1,15990.58,0
11041,350,Spain,Male,38,3,110266.11,2,1,1,31870.76,0
11042,400,Germany,Male,28,1,0.0,2,1,1,144084.92,0
11043,522,France,Female,56,4,0.0,1,0,1,118151.72,0
11044,554,Germany,Female,58,10,136042.67,2,1,1,145560.7,0
11045,609,Spain,Female,21,10,58466.66,2,0,0,19820.68,0
11046,795,Spain,Male,42,2,66062.2,2,1,0,106829.75,0
11047,798,Spain,Female,49,8,136302.91,1,0,0,20979.63,1
11048,718,France,Female,47,5,69889.53,2,1,1,120577.62,0
11049,837,France,Male,62,0,0.0,1,0,0,66428.27,1
11050,637,France,Male,43,2,0.0,2,0,1,27928.32,0
11051,383,France,Female,74,3,0.0,2,1,1,91686.3,1
11052,697,Spain,Male,53,8,0.0,2,1,1,52816.23,0
11053,444,France,Female,68,10,0.0,1,1,0,104042.48,1
11054,421,Germany,Female,51,5,0.0,2,0,0,103853.59,0
11055,388,Spain,Female,26,3,43950.06,3,1,0,110176.01,1
11056,503,France,Female,29,0,12954.44,1,1,0,148982.79,0
11057,599,France,Female,19,7,0.0,2,1,0,67204.19,0
11058,511,Germany,Female,55,10,42305.73,2,1,0,77817.59,1
11059,787,Germany,Male,22,1,78687.1,2,1,1,123622.58,0
11060,467,Spain,Male,22,10,0.0,1,1,0,93079.95,0
11061,608,France,Male,69,10,45253.92,1,1,0,20029.72,1
11062,728,France,Female,39,7,158580.46,3,1,1,128815.6,0
11063,655,France,Male,22,5,160879.29,1,1,1,21952.32,0
11064,617,France,Male,21,7,0.0,1,1,1,38060.72,0
11065,798,Germany,Male,26,5,67182.77,2,1,1,28780.8,0
11066,403,Spain,Female,46,4,26847.68,1,0,1,25520.16,0
11067,585,Spain,Female,39,4,0.0,2,1,1,18467.46,0
11068,738,Germany,Female,44,9,198434.34,2,1,1,22428.74,0
11069,827,Spain,Male,27,9,0.0,2,1,0,74729.29,0
11070,571,France,Female,33,10,108419.3,2,1,1,49135.06,0
11071,600,France,Female,59,7,0.0,1,1,0,32082.48,1
11072,662,Germany,Male,59,6,168015.43,1,1,1,103925.25,1
11073,750,France,Female,68,7,161342.95,2,1,0,45525.11,1
11074,461,Germany,Male,27,7,3307.89,1,1,1,17558.14,0
11075,604,Germany,Female,23,6,0.0,4,1,1,71486.67,0
11076,652,France,Male,66,1,130981.06,2,1,0,56908.45,0
11077,756,Spain,Male,22,10,75151.87,1,1,1,58011.6,0
11078,556,Germany,Female,23,8,196496.53,2,1,0,75111.45,0
11079,578,Spain,Male,73,6,133080.96,1,1,0,105303.38,1
11080,690,Germany,Male,64,10,191309.78,1,1,0,98224.68,1
11081,747,Germany,Female,42,5,40289.3,2,0,1,141530.32,0
11082,415,France,Male,68,8,172791.41,2,1,1,84891.75,1
11083,424,France,Female,67,0,0.0,2,1,1,78796.94,1
11084,784,Germany,Male,21,10,197912.96,1,0,1,43810.95,0
11085,452,Spain,Female,57,1,31537.73,1,1,1,116976.47,0
11086,771,France,Female,65,0,103267.96,1,0,1,34004.73,0
11087,541,France,Male,49,9,158568.91,1,1,0,81302.94,0
11088,601,Spain,Female,73,2,0.0,1,1,0,71878.5,1
11089,575,Germany,Female,68,10,93616.81,2,1,0,103870.62,1
11090,643,Germany,Female,69,4,197271.16,3,1,1,138878.9,1
11091,655,Spain,Female,52,0,85061.63,1,1,0,142790.4,0
11092,447,France,Female,27,3,0.0,1,1,0,37652.9,0
11093,687,France,Male,51,7,0.0,2,0,1,50345.32,0
11094,635,Germany,Male,53,5,168442.02,2,0,0,124570.77,1
11095,684,France,Female,23,0,129633.61,3,1,1,84967.77,0
11096,696,France,Male,60,0,0.0,1,1,0,76159.67,1
11097,784,France,Male,63,2,0.0,1,0,0,110934.44,1
11098,796,Spain,Male,33,9,118333.76,2,1,0,96259.87,0
11099,831,Germany,Male,70,7,2531.57,2,1,0,146046.4,1
11100,657,France,Male,36,10,240.72,1,1,1,93836.58,0
11101,598,France,Female,51,10,123219.71,2,1,0,77906.47,1
11102,515,Spain,Female,42,7,37803.41,1,1,0,88280.34,1
11103,830,Germany,Male,48,2,38377.51,1,1,1,124152.88,0
11104,821,France,Female,66,6,130654.31,2,1,1,97711.13,0
11105,684,France,Female,58,2,0.0,1,1,1,102351.49,0
11106,379,France,Male,34,3,0.0,2,1,1,146144.25,0
11107,596,Germany,Male,64,8,0.0,1,0,1,98483.39,0
11108,455,France,Female,47,3,0.0,1,0,0,66338.51,0
11109,400,France,Female,56,2,0.0,1,0,1,108329.01,0
11110,430,Spain,Female,71,4,144227.17,1,1,1,104027.02,1
11111,482,Germany,Female,72,6,0.0,1,1,0,16869.43,1
11112,634,France,Female,48,4,17849.95,2,1,0,78089.46,0
11113,737,Germany,Male,36,3,15736.73,2,1,0,115291.99,0
11114,487,France,Female,52,7,0.0,1,1,0,82370.6,0
11115,533,Spain,Male,46,3,0.0,1,1,0,120248.85,0
11116,750,France,Female,18,1,43545.81,4,1,0,75869.3,0
11117,679,Spain,Female,21,9,0.0,1,0,1,147748.42,0
11118,622,France,Male,45,5,20177.76,1,1,1,54540.36,0
11119,689,Germany,Male,35,1,121114.05,1,1,1,27436.55,0
11120,821,Spain,Male,43,2,135974.57,2,1,1,73051.59,0
11121,418,Spain,Male,57,0,128586.24,1,1,0,88130.72,1
11122,383,Germany,Female,36,4,172226.05,2,0,1,62127.65,0
11123,611,Germany,Male,72,8,97285.17,1,1,1,47707.96,1
11124,402,France,Female,72,1,26891.41,1,1,0,105727.92,1
11125,799,France,Male,74,6,0.0,1,0,0,65911.89,1
11126,554,Germany,Female,23,4,132485.99,2,1,0,100234.75,0
11127,475,France,Female,18,1,0.0,2,1,0,120174.65,0
11128,584,Spain,Female,25,7,106200.63,1,1,0,117735.35,0
11129,392,Germany,Male,50,10,0.0,1,1,0,65666.76,1
11130,589,France,Female,68,5,0.0,2,1,0,91666.26,1
11131,808,Spain,Male,60,3,176264.98,2,0,0,75703.86,0
11132,720,France,Male,38,3,0.0,1,1,1,132558.71,0
11133,460,Spain,Male,41,1,0.0,2,1,0,133632.39,0
11134,598,France,Male,42,2,49741.43,1,1,0,61405.11,0
11135,500,France,Female,64,6,135636.52,1,0,1,27384.56,0
11136,532,Spain,Male,72,2,180438.82,1,1,1,37623.64,1
11137,685,Germany,Female,74,4,0.0,2,1,0,64545.24,1
11138,444,Germany,Female,60,9,0.0,1,1,1,91173.74,1
11139,808,Spain,Male,36,5,144957.86,2,0,0,103666.25,0
11140,723,France,Female,46,5,0.0,2,0,0,59735.09,0
11141,749,Spain,Male,70,3,116301.66,2,0,0,105112.38,1
11142,357,France,Male,27,5,26037.87,1,1,1,141594.9,0
11143,737,Germany,Male,73,2,193463.83,1,0,0,103021.91,1
11144,709,Germany,Female,29,6,162281.5,4,1,1,36406.31,1
11145,737,Spain,Female,50,6,21944.76,2,1,0,93255.3,0
11146,533,Germany,Male,73,3,0.0,2,1,1,88155.89,1
11147,630,France,Male,24,1,0.0,1,1,0,132544.51,0
11148,544,Spain,Female,34,10,0.0,1,1,0,62290.91,0
11149,701,France,Male,27,6,6981.17,2,1,1,72097.66,0
11150,544,Germany,Female,48,2,108328.3,1,1,1,95818.97,1
11151,504,France,Female,23,0,0.0,2,0,0,85797.42,0
11152,442,Spain,Male,34,1,0.0,1,0,1,112067.24,0
11153,509,Germany,Female,67,9,0.0,1,1,1,20452.51,1
11154,783,France,Male,54,8,183015.35,1,1,0,91074.66,1
11155,410,France,Female,35,7,151318.79,1,0,1,31425.71,0
11156,471,Germany,Female,43,5,164484.46,1,1,1,57553.21,1
11157,400,France,Male,66,5,0.0,2,1,0,104319.63,1
11158,752,France,Male,71,0,0.0,1,0,0,36250.92,1
11159,626,France,Female,33,1,41705.51,1,1,1,56693.65,0
11160,354,France,Female,25,3,153012.69,2,0,0,109905.88,0
11161,815,Germany,Male,41,2,189583.42,1,1,0,102858.71,0
11162,441,Spain,Female,30,0,143367.44,1,1,0,27290.36,0
11163,519,France,Male,46,7,0.0,2,1,1,92931.25,0
11164,666,France,Male,49,6,127739.82,3,1,0,34879.35,1
11165,371,France,Female,41,3,0.0,1,1,1,49056.64,0
11166,754,France,Male,33,8,85152.32,1,1,0,76993.52,0
11167,675,France,Female,28,10,15064.29,2,1,0,29761.82,0
11168,350,France,Male,49,3,6291.44,1,1,1,149142.34,0
11169,482,France,Female,23,0,0.0,2,1,1,37324.89,0
11170,582,Spain,Male,52,9,87685.78,4,1,0,120477.2,1
11171,361,France,Female,50,0,110443.01,3,1,0,127028.24,1
11172,695,Spain,Female,35,0,111532.25,1,0,0,149252.64,0
11173,395,Spain,Male,54,0,0.0,1,0,1,72868.18,0
11174,383,Spain,Male,30,3,95178.5,3,1,0,133002.76,0
11175,782,Spain,Male,27,0,94152.04,1,0,1,144267.82,0
11176,427,Spain,Male,54,1,77685.44,1,1,1,38340.71,0
11177,567,Germany,Female,43,3,164135.08,2,1,0,79723.87,1
11178,650,Spain,Male,63,6,0.0,1,1,0,23101.46,1
11179,760,Spain,Female,34,1,120728.9,1,1,0,98797.74,0
11180,422,Germany,Male,18,7,179104.02,2,1,0,93489.83,0
11181,631,Spain,Male,42,6,173246.72,1,1,1,42557.05,0
11182,598,France,Male,51,8,178084.44,1,0,1,122716.87,0
11183,396,France,Male,56,5,0.0,1,1,1,20031.28,0
11184,470,France,Male,27,3,6996.5,2,0,0,123840.69,0
11185,563,Germany,Female,37,5,52213.36,1,1,1,18597.11,0
11186,588,Spain,Female,24,3,55741.47,1,1,0,103671.89,0
11187,405,Germany,Female,73,6,0.0,2,1,0,25633.88,1
11188,699,Spain,Male,33,8,129848.55,2,1,1,48915.45,0
11189,456,France,Male,54,2,0.0,1,0,1,112458.3,0
11190,668,France,Male,46,2,0.0,2,1,0,52854.65,0
11191,397,Spain,Male,29,1,0.0,1,0,1,84008.47,0
11192,410,Spain,Male,34,0,126084.35,2,1,1,138558.52,0
11193,686,Germany,Male,65,0,147082.81,1,1,1,21700.64,0
11194,375,France,Male,37,2,0.0,1,1,0,124495.77,0
11195,641,Spain,Male,43,6,188127.31,2,1,1,23811.72,0
11196,606,Spain,Male,65,10,40340.91,1,1,1,32117.3,0
11197,357,Spain,Male,36,8,61954.5,1,0,1,31108.08,0
11198,462,Spain,Male,64,1,48064.58,1,1,1,149203.81,0
11199,704,Germany,Male,29,6,71752.31,2,1,1,39325.15,0
11200,602,France,Male,38,0,0.0,1,1,0,136062.85,0
11201,529,Spain,Male,59,1,115022.51,1,1,0,148775.84,1
11202,556,Spain,Male,71,5,0.0,1,1,0,66810.94,1
11203,652,Germany,Male,51,10,0.0,1,1,0,100191.55,0
11204,476,Germany,Male,24,4,5771.58,1,0,0,120177.32,0
11205,405,France,Male,62,7,0.0,1,1,1,68007.09,0
11206,563,France,Male,52,10,107584.61,1,1,0,36844.91,0
11207,363,Germany,Female,32,1,143757.81,1,1,1,73557.97,0
11208,823,Spain,Male,18,0,43066.11,2,1,1,119204.83,0
11209,377,Germany,Male,43,6,144381.91,2,1,0,120402.97,1
11210,820,France,Female,52,5,162133.15,2,0,1,46122.74,0
11211,427,Spain,Male,42,7,0.0,1,1,0,38620.36,0
11212,565,Germany,Male,59,10,149283.85,3,0,1,139275.69,1
11213,735,Germany,Female,32,7,0.0,1,1,1,20939.87,0
11214,714,France,Female,39,1,135670.13,4,1,0,114189.69,1
11215,503,Spain,Male,23,7,0.0,1,1,0,21266.89,0
11216,363,Spain,Male,69,5,0.0,1,1,0,128116.51,1
11217,536,France,Male,32,8,69079.33,1,0,1,137231.0,0
11218,661,Spain,Male,41,6,0.0,1,1,1,55151.58,0
11219,720,Spain,Female,38,1,33124.01,2,0,0,24981.31,0
11220,356,Germany,Male,24,7,0.0,2,0,1,79892.41,0
11221,352,France,Male,74,8,138679.0,4,1,0,55292.51,1
11222,460,France,Female,46,6,0.0,2,0,0,71313.38,0
11223,756,France,Female,49,3,78920.99,1,1,1,104773.04,0
11224,587,France,Male,49,8,35968.89,1,1,0,43326.51,0
11225,712,France,Female,70,3,57019.9,4,1,1,63188.46,1
11226,588,Germany,Male,22,3,91010.34,2,1,1,120645.94,0
11227,842,France,Female,21,8,58130.07,2,1,1,101907.86,0
11228,623,Germany,Male,39,7,0.0,1,1,0,59047.19,0
11229,643,Germany,Male,35,3,147196.9,2,1,0,104680.72,0
11230,576,Spain,Male,52,7,1568.98,3,0,0,118317.24,1
11231,720,Germany,Male,34,7,107846.11,1,1,1,94985.55,0
11232,364,Germany,Male,67,6,158753.36,1,1,1,47332.07,1
11233,541,Spain,Female,67,9,53245.66,1,1,0,15033.11,1
11234,822,France,Female,73,5,120658.3,2,0,1,123384.63,0
11235,468,France,Male,41,7,0.0,1,0,0,126055.53,0
11236,834,Spain,Male,19,6,131004.94,1,1,0,109176.61,0
11237,377,Germany,Male,30,4,89169.93,1,1,0,25338.43,0
11238,551,France,Female,71,3,69315.6,2,1,0,94005.01,1
11239,388,Germany,Female,32,1,167184.81,1,1,0,125837.79,0
11240,790,Spain,Female,22,10,151689.19,1,1,0,67605.22,0
11241,622,France,Female,20,7,64251.03,3,1,1,41730.1,0
11242,580,Germany,Male,54,8,0.0,3,0,1,94329.69,1
11243,435,Spain,Male,54,3,14361.51,1,1,0,126551.39,1
11244,823,France,Female,54,3,18855.2,2,0,1,21597.44,0
11245,475,Spain,Female,20,4,116573.87,2,1,1,95588.41,0
11246,649,France,Male,52,1,0.0,1,1,0,101828.46,0
11247,374,Spain,Male,69,6,0.0,1,1,1,96319.55,1
11248,494,France,Female,40,4,0.0,1,1,1,102754.55,0
11249,362,France,Male,45,5,58869.63,1,0,1,100235.67,0
11250,561,Germany,Male,47,3,152661.62,1,1,1,32604.52,0
11251,374,Spain,Female,35,7,149093.41,2,1,1,46716.46,0
11252,417,France,Male,69,7,49165.43,1,1,0,98564.19,1
11253,743,France,Male,53,4,145764.44,2,1,1,17388.58,0
11254,416,Germany,Female,50,5,0.0,1,1,0,100690.51,1
11255,582,France,Female,43,2,79490.79,2,0,1,104827.19,0
11256,458,France,Female,65,0,42084.1,1,1,0,47288.59,1
11257,495,France,Male,57,8,104254.16,2,0,0,95747.93,1
11258,460,France,Male,34,8,184279.52,2,1,1,87102.16,0
11259,577,Germany,Female,57,2,0.0,2,1,0,50193.36,0
11260,460,Spain,Male,24,3,0.0,1,1,1,77501.49,0
11261,819,France,Male,74,6,136551.38,2,1,0,137799.31,1
11262,383,Spain,Female,25,1,85440.61,3,0,1,72591.38,0
11263,460,France,Male,70,2,118305.76,2,1,0,100028.96,1
11264,613,Germany,Male,73,5,146812.81,1,0,0,19772.36,1
11265,773,Germany,Male,48,10,0.0,2,0,0,25503.02,0
11266,718,France,Male,29,7,162796.79,1,1,1,25976.59,0
11267,585,Germany,Male,65,0,144431.12,2,0,1,120062.5,1
11268,432,Germany,Male,48,3,123014.67,2,0,1,62284.68,0
11269,391,France,Female,61,0,30158.56,1,1,1,45727.58,0
11270,774,France,Female,36,1,167189.82,1,1,1,115888.82,0
11271,450,France,Male,27,7,0.0,1,0,1,37944.61,0
11272,355,Germany,Male,56,5,27393.02,3,1,0,48276.49,1
11273,529,Germany,Male,29,8,97648.23,1,1,0,73175.74,0
11274,631,Germany,Male,37,1,51777.75,1,1,0,59744.14,0
11275,669,Germany,Female,54,2,150904.66,3,1,0,94027.95,1
11276,575,Spain,Female,65,8,144325.93,1,1,1,60608.48,1
